book_id	kind	url
000911863	pdf	http://access.bl.uk/item/pdf/lsidyv3cbc9f00
000911917	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005BF86
000912206	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005546A
000912267	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000563DC
000912267	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000912267
000912267	pdf	http://access.bl.uk/item/pdf/lsidyv3c0ef084
000912335	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000167B8
000912335	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000912335
000912335	pdf	http://access.bl.uk/item/pdf/lsidyv3028d96a
000912357	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002380E
000912357	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000025A70
000912357	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000912357
000912357	pdf	http://access.bl.uk/item/pdf/lsidyv2aeab0fa
000912359	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000022FE0
000912359	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000022FE6
000912418	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005812E
000912418	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000912418
000912418	pdf	http://access.bl.uk/item/pdf/lsidyv3c363975
000912481	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000035F40
000912500	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002601C
000912580	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002110E
000912580	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002A21C
000912593	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000056D8A
000912594	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000024750
000912596	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000017598
000912599	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000059400
000912600	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005562C
000912600	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000912600
000912600	pdf	http://access.bl.uk/item/pdf/lsidyv3beffdef
000912750	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000023604
000912882	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004ADF6
000912882	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004B7B0
000913062	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000041628
000913086	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002F7F6
000913086	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000913086
000913086	pdf	http://access.bl.uk/item/pdf/lsidyv3475787d
000913252	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000025A52
000913260	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000024FB4
000913261	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000025464
000913265	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005E09E
000913278	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000AED8
000913281	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002651A
000913281	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000913281
000913281	pdf	http://access.bl.uk/item/pdf/lsidyv2b0ef97c
000913282	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001B1DA
000913291	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000AED2
000913292	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000019B5A
000913656	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038D72
000913656	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039E1C
000913657	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004728C
000913820	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003213C
000913822	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003BDF6
000913822	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003BE38
000913828	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000031EAE
000913840	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000373AA
000913986	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000044B68
000914268	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000001B12
000914571	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000059988
000914571	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000914571
000914571	pdf	http://access.bl.uk/item/pdf/lsidyv3c4ef408
000914676	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000028182
000914787	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000461E8
000914787	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000461EE
000914787	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000914787
000914787	pdf	http://access.bl.uk/item/pdf/lsidyv3a9bb0d0
000914791	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000032BAA
000914791	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000032BB0
000914795	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000049D34
000914795	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000049D3A
000914799	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004B46E
000914799	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004BA6E
000914799	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004BA74
000914815	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001996E
000914815	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000047466
000914816	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000047220
000914816	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000047280
000915051	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000043C14
000915260	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000034008
000915261	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005BD7C
000915278	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000053E1A
000915282	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000057FD8
000915282	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000915282
000915282	pdf	http://access.bl.uk/item/pdf/lsidyv3c3500a3
000915391	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000028B0C
000915464	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003C5D0
000915582	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000004B24
000915582	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000915582
000915582	pdf	http://access.bl.uk/item/pdf/lsidyv3581018a
000915782	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004E462
000915782	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004E468
000915782	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004E46E
000915783	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000002EE0
000915783	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000051474
000915783	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005147A
000916004	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000001320
000916143	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000025AFA
000916278	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B9DA
000916676	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000162CC
000916676	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000916676
000916676	pdf	http://access.bl.uk/item/pdf/lsidyv2b1e9e80
000917100	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002ECEC
000918015	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000047C76
000918517	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000047DEA
000918517	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000918517
000918517	pdf	http://access.bl.uk/item/pdf/lsidyv3abe5290
000920075	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045132
000920075	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045138
000920075	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000462D2
000920077	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000032AA8
000920077	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000032AB4
000920080	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000046BC0
000920080	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000046BC6
000920080	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000046BCC
000921159	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000046866
000921421	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005DC1E
000921422	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005EE42
000921601	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000035CC4
000921612	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003A0CE
000921745	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000032E98
000921963	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000137F4
000921963	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000921963
000921963	pdf	http://access.bl.uk/item/pdf/lsidyv3721cf05
000923248	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002A294
000923248	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002A498
000923248	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000923248
000923248	pdf	http://access.bl.uk/item/pdf/lsidyv32b91396
000923355	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000057BA0
000923498	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000299C4
000923525	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000525A8
000923549	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000030A6E
000923595	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000059DEA
000923602	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000028ED8
000923603	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000029004
000923621	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001EE88
000923621	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002B22A
000923668	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000421F2
000923675	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003E5B0
000923769	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005A0EA
000923780	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B0CE
000923782	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000055F3E
000923978	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045C24
000923989	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001F15E
000924177	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005A552
000924442	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000011598
000924442	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000924442
000924442	pdf	http://access.bl.uk/item/pdf/lsidyv36d0308f
000924678	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000199AA
000924678	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000924678
000924678	pdf	http://access.bl.uk/item/pdf/lsidyv379d5c53
000924721	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002C3D6
000924974	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000003AF8
000925098	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000035718
000925103	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000280DA
000925149	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000570F0
000925151	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000041EEC
000925151	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000925151
000925151	pdf	http://access.bl.uk/item/pdf/lsidyv3a4ab87a
000925201	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000331B6
000925239	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000036EBE
000925259	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000264F6
000925259	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000027A98
000925272	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001092C
000925372	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000B04C
000925438	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005E626
000925438	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000925438
000925438	pdf	http://access.bl.uk/item/pdf/lsidyv3cd9f40f
000925832	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000352E0
000926045	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000001752
000926061	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000036504
000926063	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003498C
000926063	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000926063
000926063	pdf	http://access.bl.uk/item/pdf/lsidyv38fb4bf6
000926065	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000016D0A
000926065	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000926065
000926065	pdf	http://access.bl.uk/item/pdf/lsidyv307cab1c
000926088	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000049AEE
000926088	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000049AF4
000926221	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000006648
000926222	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000025DA
000926222	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000926222
000926222	pdf	http://access.bl.uk/item/pdf/lsidyv31683225
000926245	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005635E
000926281	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004522E
000926350	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000026AF6
000926368	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000013AA0
000926432	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000052806
000926432	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000926432
000926432	pdf	http://access.bl.uk/item/pdf/lsidyv30b26754
000926830	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039A26
000927066	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000335D0
000928177	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000021066
000928178	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000036E28
000928223	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005C226
000928375	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000302B2
000929345	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000018204
000929354	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003A8A8
000929399	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000028530
000929404	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000043116
000929409	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000031218
000929415	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002D360
000929428	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003D74C
000929432	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002B1D0
000929432	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002EC14
000929443	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000029C46
000929463	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004310A
000929464	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000029CB8
000929486	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002D846
000929490	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000302DC
000929492	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000031224
000929496	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000302D0
000929518	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002AC36
000929531	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000043356
000929532	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003E778
000929601	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002CCEE
000929618	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002B038
000929627	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000302C4
000929630	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000043122
000929631	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000030516
000929637	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000304FE
000929638	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000030504
000929639	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003050A
000929646	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000031206
000929647	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042CE4
000929648	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000302CA
000929649	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000302BE
000929653	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003120C
000929662	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000280E0
000929674	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002EB9C
000929678	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003121E
000929679	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002BFBC
000929679	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002C47E
000929687	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000030216
000929692	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000029D5A
000929709	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000302D6
000929710	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000043128
000930017	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000053E80
000930018	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001B6A8
000930018	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005AF48
000930019	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000052C32
000930021	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001CD64
000930021	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001CD76
000930022	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000000B9A
000930022	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000005FFA
000930123	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045BEE
000930123	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045BFA
000930131	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000336A2
000930375	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000058BE4
000930454	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000054ACE
000930486	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045480
000930489	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005DB22
000930989	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000031D58
000930989	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000037D16
000930989	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000037D1C
000930994	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000037E9C
000930996	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000523CE
000931072	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000931072
000931072	pdf	http://access.bl.uk/item/pdf/lsidyv3963a7c1
000931137	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000593D0
000931137	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005942A
000931140	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000013C32
000931147	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000056148
000931154	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003A5C6
000931159	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003A30E
000931160	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003B046
000931211	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039A44
000931281	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038E92
000931283	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003B058
000931283	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000931283
000931283	pdf	http://access.bl.uk/item/pdf/lsidyv398e1e97
000931332	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000037ECC
000931332	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000931332
000931332	pdf	http://access.bl.uk/item/pdf/lsidyv315998e1
000931338	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039C24
000931338	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000931338
000931338	pdf	http://access.bl.uk/item/pdf/lsidyv396b9a74
000931469	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003DD8E
000931556	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039EA6
000931560	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003C4F2
000931560	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000931560
000931560	pdf	http://access.bl.uk/item/pdf/lsidyv39c0c558
000931566	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039BB8
000931567	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003BC82
000931691	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003A9D4
000931702	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003C60C
000931922	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000046FB0
000931925	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003B064
000931987	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003B06A
000932047	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003A314
000932097	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000504E4
000932097	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000504EA
000932097	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000932097
000932097	pdf	http://access.bl.uk/item/pdf/lsidyv3b7b184f
000932108	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003C684
000932114	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003B070
000932267	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039A62
000932267	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003A9E0
000932276	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003B076
000932277	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003A2DE
000932468	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003D512
000932597	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000030BE2
000932618	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003757E
000932665	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000031E00
000932671	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000037434
000932677	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000037EF0
000932691	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000037878
000932793	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042F12
000932793	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042F18
000932793	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042F1E
000932795	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000412B6
000932795	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000412BC
000932795	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000412C2
000932813	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003C1CE
000932814	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000516D2
000932814	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000516DE
000932814	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000516E4
000932816	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DB32
000932816	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DB38
000932816	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DB3E
000932818	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000044166
000932820	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003D44C
000933195	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005A6D8
000933344	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000033516
000933346	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005D37E
000933468	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000566D0
000933692	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005322C
000933693	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000053400
000933697	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000032412
000933993	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000289EC
000934123	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003FED6
000934223	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000058DB2
000934223	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000934223
000934223	pdf	http://access.bl.uk/item/pdf/lsidyv3c41efa7
000934224	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000058DDC
000934224	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum000934224
000934224	pdf	http://access.bl.uk/item/pdf/lsidyv3c421119
000934403	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000016AE2
000934408	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000035880
000934409	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000034C7A
000934459	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001771E
000934604	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000056C0A
000934605	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000592F8
000934628	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005A918
000934628	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005A91E
000934680	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000054114
000935263	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005294A
000935375	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000053BAA
000935790	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000573A8
000935931	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000337F8
000935932	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DF82
000935932	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DF8E
